demand_period,time_period,agent_type,o_zone_id,d_zone_id,volume,geometry
AM,0900_0930,traveler,9,7,3.4306,"LINESTRING (-111.940418 33.431200,-111.942400 33.416191,)"
AM,0900_0930,auto,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,walk,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,bike,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,bus,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,truck,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,cav,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,ev,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,traveler,9,8,3.4306,"LINESTRING (-111.940418 33.431200,-111.927871 33.420269,)"
AM,0900_0930,auto,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,walk,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,bike,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,bus,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,truck,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,cav,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,ev,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,traveler,9,10,3.4306,"LINESTRING (-111.940418 33.431200,-111.926288 33.431200,)"
AM,0900_0930,auto,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,walk,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,bike,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,bus,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,truck,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,cav,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,ev,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,traveler,9,11,3.4306,"LINESTRING (-111.940418 33.431200,-111.933966 33.418355,)"
AM,0900_0930,auto,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,walk,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,bike,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,bus,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,truck,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,cav,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,ev,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,traveler,9,12,6.8611,"LINESTRING (-111.940418 33.431200,-111.930554 33.412700,)"
AM,0900_0930,auto,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,walk,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,bike,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,bus,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,truck,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,cav,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,ev,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,traveler,9,13,3.4306,"LINESTRING (-111.940418 33.431200,-111.922898 33.423812,)"
AM,0900_0930,auto,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,walk,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,bike,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,bus,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,truck,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,cav,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,ev,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,traveler,9,14,3.4306,"LINESTRING (-111.940418 33.431200,-111.936678 33.421289,)"
AM,0900_0930,auto,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,walk,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,bike,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,bus,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,truck,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,cav,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,ev,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,traveler,9,15,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.429350,)"
AM,0900_0930,auto,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,walk,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,bike,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,bus,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,truck,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,cav,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,ev,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,traveler,9,16,6.8611,"LINESTRING (-111.940418 33.431200,-111.942400 33.427408,)"
AM,0900_0930,auto,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,walk,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,bike,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,bus,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,truck,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,cav,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,ev,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,traveler,9,17,20.5831,"LINESTRING (-111.940418 33.431200,-111.939643 33.414543,)"
AM,0900_0930,auto,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,walk,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,bike,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,bus,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,truck,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,cav,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,ev,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,traveler,9,18,3.4306,"LINESTRING (-111.940418 33.431200,-111.936617 33.419094,)"
AM,0900_0930,auto,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,walk,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,bike,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,bus,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,truck,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,cav,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,ev,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,traveler,9,19,3.4306,"LINESTRING (-111.940418 33.431200,-111.939502 33.427383,)"
AM,0900_0930,auto,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,walk,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,bike,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,bus,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,truck,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,cav,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,ev,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,traveler,9,20,6.8611,"LINESTRING (-111.940418 33.431200,-111.936580 33.412911,)"
AM,0900_0930,auto,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,walk,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,bike,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,bus,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,truck,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,cav,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,ev,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,traveler,9,21,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.422532,)"
AM,0900_0930,auto,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,walk,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,bike,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,bus,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,truck,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,cav,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,ev,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,traveler,9,22,10.2917,"LINESTRING (-111.940418 33.431200,-111.942400 33.421928,)"
AM,0900_0930,auto,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,walk,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,bike,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,bus,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,truck,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,cav,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,ev,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,traveler,9,23,6.8611,"LINESTRING (-111.940418 33.431200,-111.922400 33.429271,)"
AM,0900_0930,auto,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,walk,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,bike,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,bus,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,truck,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,cav,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,ev,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,traveler,9,24,3.4306,"LINESTRING (-111.940418 33.431200,-111.926295 33.412700,)"
AM,0900_0930,auto,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,walk,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,bike,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,bus,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,truck,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,cav,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,ev,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,traveler,9,25,3.4306,"LINESTRING (-111.940418 33.431200,-111.928427 33.412700,)"
AM,0900_0930,auto,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,walk,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,bike,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,bus,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,truck,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,cav,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,ev,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,traveler,9,26,3.4306,"LINESTRING (-111.940418 33.431200,-111.934932 33.412700,)"
AM,0900_0930,auto,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,walk,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,bike,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,bus,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,truck,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,cav,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,ev,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,traveler,9,27,3.4306,"LINESTRING (-111.940418 33.431200,-111.922400 33.418168,)"
AM,0900_0930,auto,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,walk,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,bike,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,bus,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,truck,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,cav,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,ev,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,traveler,9,28,6.8611,"LINESTRING (-111.940418 33.431200,-111.937764 33.424290,)"
AM,0900_0930,auto,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,walk,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,bike,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,bus,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,truck,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,cav,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,ev,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,traveler,9,29,3.4306,"LINESTRING (-111.940418 33.431200,-111.927706 33.418646,)"
AM,0900_0930,auto,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,walk,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,bike,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,bus,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,truck,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,cav,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,ev,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,traveler,9,30,10.2917,"LINESTRING (-111.940418 33.431200,-111.922400 33.416634,)"
AM,0900_0930,auto,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,walk,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,bike,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,bus,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,truck,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,cav,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,ev,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,traveler,10,2,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.414703,)"
AM,0900_0930,auto,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,walk,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,bike,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,bus,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,truck,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,cav,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,ev,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,traveler,10,3,5.0506,"LINESTRING (-111.926288 33.431200,-111.942400 33.419042,)"
AM,0900_0930,auto,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,walk,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,bike,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,bus,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,truck,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,cav,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,ev,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,traveler,10,4,3.3670,"LINESTRING (-111.926288 33.431200,-111.922590 33.412700,)"
AM,0900_0930,auto,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,walk,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,bike,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,bus,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,truck,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,cav,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,ev,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,traveler,10,5,3.3670,"LINESTRING (-111.926288 33.431200,-111.922400 33.420170,)"
AM,0900_0930,auto,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,walk,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,bike,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,bus,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,truck,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,cav,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,ev,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,traveler,10,6,5.0506,"LINESTRING (-111.926288 33.431200,-111.922400 33.412895,)"
AM,0900_0930,auto,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,walk,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,bike,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,bus,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,truck,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,cav,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,ev,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,traveler,10,7,1.6835,"LINESTRING (-111.926288 33.431200,-111.942400 33.416191,)"
AM,0900_0930,auto,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,walk,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,bike,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,bus,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,truck,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,cav,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,ev,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,traveler,10,8,1.6835,"LINESTRING (-111.926288 33.431200,-111.927871 33.420269,)"
AM,0900_0930,auto,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,walk,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,bike,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,bus,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,truck,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,cav,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,ev,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,traveler,10,9,3.3670,"LINESTRING (-111.926288 33.431200,-111.940418 33.431200,)"
AM,0900_0930,auto,10,11,1.6835,"LINESTRING (-111.926288 33.431200,-111.933966 33.418355,)"
