link_id,vdf_type,from_node_id,to_node_id,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,person_vol_walk,person_vol_bike,person_vol_bus,person_vol_truck,person_vol_cav,person_vol_ev,person_vol_traveler,person_vol_district_0_auto,person_vol_district_0_walk,person_vol_district_0_bike,person_vol_district_0_bus,person_vol_district_0_truck,person_vol_district_0_cav,person_vol_district_0_ev,person_vol_district_0_traveler,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,notes
127,bpr,76,105,-1,0,,,-1,0,-1,-1,6,,,0900_0930,217.010,0.000,217.010,0.032,39.788,0.995,0.434,0.434,1000.000,0.000,9.040,0.042,2.000,1.000,434.021,0.955,1.142,0.034,0.000,40.000,34.000,0.400,4.000,39.306,34.000,4.565,0.115,4.565,0.115,0.001,0.000,"LINESTRING (-111.9408253 33.4147456, -111.9409804 33.4147446, -111.9411894 33.4147443)",217.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.752,37.752,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,period-based
128,bpr,105,76,-1,0,,,-1,0,-1,-1,6,,,0900_0930,204.548,0.000,204.548,0.032,39.833,0.996,0.409,0.409,1000.000,0.000,31.578,0.154,2.000,1.000,409.095,0.955,1.142,0.027,0.000,40.000,34.000,0.400,4.000,39.450,34.000,4.303,0.108,4.303,0.108,0.000,0.000,"LINESTRING (-111.9411894 33.4147443, -111.9409804 33.4147446, -111.9408253 33.4147456)",204.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,204.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.806,37.806,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,period-based
129,bpr,105,106,-1,0,,,-1,0,-1,-1,6,,,0900_0930,226.664,0.000,226.664,0.106,39.748,0.994,0.453,0.453,1000.000,0.000,0.000,0.000,2.000,1.000,453.328,0.955,1.142,0.040,0.000,40.000,34.000,0.400,4.000,39.177,34.000,15.858,0.399,15.858,0.399,0.003,0.000,"LINESTRING (-111.9411894 33.4147443, -111.9418209 33.4147362, -111.9424000 33.4147285)",226.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,226.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.702,37.702,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,period-based
130,bpr,106,105,-1,0,,,-1,0,-1,-1,6,,,0900_0930,209.792,0.000,209.792,0.105,39.815,0.995,0.420,0.420,1000.000,0.000,48.082,0.229,2.000,1.000,419.585,0.955,1.142,0.030,0.000,40.000,34.000,0.400,4.000,39.393,34.000,14.678,0.369,14.678,0.369,0.002,0.000,"LINESTRING (-111.9424000 33.4147285, -111.9418209 33.4147362, -111.9411894 33.4147443)",209.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,209.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.785,37.785,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.10,0.10,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,period-based
131,bpr,359,76,-1,0,,,-1,0,-1,-1,6,,,0900_0930,217.010,0.000,217.010,0.107,29.841,0.995,0.434,0.434,1000.000,0.000,16.352,0.075,2.000,1.000,434.021,0.955,1.142,0.034,0.000,30.000,25.500,0.400,4.000,29.480,25.500,11.499,0.385,11.499,0.385,0.002,0.000,"LINESTRING (-111.9399117 33.4147844, -111.9400782 33.4147851, -111.9400873 33.4147851, -111.9403353 33.4147856, -111.9404455 33.4147712, -111.9404554 33.4147699, -111.9405582 33.4147673, -111.9407211 33.4147621, -111.9408253 33.4147456)",217.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,29.814,28.314,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,period-based
132,bpr,31,5,-1,0,,,-1,0,-1,-1,6,,,0900_0930,1.684,0.000,1.684,0.118,40.000,1.000,0.003,0.003,1000.000,0.000,0.014,0.009,2.000,1.000,3.367,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.132,0.003,0.132,0.003,0.000,0.000,"LINESTRING (-111.9366724 33.4254992, -111.9366718 33.4253943, -111.9366717 33.4253795, -111.9366697 33.4248479, -111.9366683 33.4244745, -111.9366660 33.4243591)",1.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,period-based
133,bpr,5,31,-1,0,,,-1,0,-1,-1,6,,,0900_0930,1.684,0.000,1.684,0.118,40.000,1.000,0.003,0.003,1000.000,0.000,0.164,0.098,2.000,1.000,3.367,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,0.132,0.003,0.132,0.003,0.000,0.000,"LINESTRING (-111.9366660 33.4243591, -111.9366683 33.4244745, -111.9366697 33.4248479, -111.9366717 33.4253795, -111.9366718 33.4253943, -111.9366724 33.4254992)",1.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,period-based
134,bpr,5,64,-1,0,,,-1,0,-1,-1,6,,,0900_0930,56.573,0.000,56.573,0.119,39.999,1.000,0.113,0.113,1000.000,0.000,2.410,0.043,2.000,1.000,113.145,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.997,34.000,4.504,0.113,4.504,0.113,0.000,0.000,"LINESTRING (-111.9366660 33.4243591, -111.9366669 33.4242409, -111.9366703 33.4237840, -111.9366641 33.4233211, -111.9366651 33.4232037)",56.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,37.999,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,period-based
135,bpr,64,5,-1,0,,,-1,0,-1,-1,6,,,0900_0930,63.321,0.000,63.321,0.119,39.998,1.000,0.127,0.127,1000.000,0.000,2.585,0.041,2.000,1.000,126.642,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.995,34.000,5.041,0.126,5.041,0.126,0.000,0.000,"LINESTRING (-111.9366651 33.4232037, -111.9366641 33.4233211, -111.9366703 33.4237840, -111.9366669 33.4242409, -111.9366660 33.4243591)",63.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.998,37.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,period-based
136,bpr,64,107,-1,0,,,-1,0,-1,-1,6,,,0900_0930,56.573,0.000,56.573,0.087,39.999,1.000,0.113,0.113,1000.000,0.000,1.506,0.027,2.000,1.000,113.145,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.997,34.000,3.275,0.082,3.275,0.082,0.000,0.000,"LINESTRING (-111.9366651 33.4232037, -111.9366654 33.4230893, -111.9366642 33.4225993, -111.9366668 33.4224568, -111.9366651 33.4223635)",56.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,37.999,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
137,bpr,107,64,-1,0,,,-1,0,-1,-1,6,,,0900_0930,63.321,0.000,63.321,0.087,39.998,1.000,0.127,0.127,1000.000,0.000,2.335,0.037,2.000,1.000,126.642,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.995,34.000,3.666,0.092,3.666,0.092,0.000,0.000,"LINESTRING (-111.9366651 33.4223635, -111.9366668 33.4224568, -111.9366642 33.4225993, -111.9366654 33.4230893, -111.9366651 33.4232037)",63.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.998,37.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
138,bpr,108,109,-1,0,,,-1,0,-1,-1,6,,,0900_0930,85.859,0.000,85.859,0.053,29.996,1.000,0.172,0.172,1000.000,0.000,3.781,0.044,2.000,1.000,171.718,0.955,1.142,0.001,0.000,30.000,25.500,0.400,4.000,29.987,25.500,2.285,0.076,2.285,0.076,0.000,0.000,"LINESTRING (-111.9366784 33.4212889, -111.9367022 33.4212782, -111.9367202 33.4212614, -111.9367302 33.4212404, -111.9367311 33.4212179, -111.9367228 33.4211964, -111.9367062 33.4211786, -111.9366833 33.4211666, -111.9366569 33.4211618, -111.9366313 33.4211646, -111.9366081 33.4211741, -111.9365899 33.4211894, -111.9365787 33.4212089, -111.9365757 33.4212303, -111.9365803 33.4212493, -111.9365914 33.4212664, -111.9366081 33.4212799, -111.9366288 33.4212888, -111.9366517 33.4212922)",85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,29.996,28.496,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
139,bpr,109,108,-1,0,,,-1,0,-1,-1,6,,,0900_0930,90.247,0.000,90.247,0.003,29.995,1.000,0.180,0.180,1000.000,0.000,0.000,0.000,2.000,1.000,180.494,0.955,1.142,0.001,0.000,30.000,25.500,0.400,4.000,29.984,25.500,0.141,0.005,0.141,0.005,0.000,0.000,"LINESTRING (-111.9366517 33.4212922, -111.9366784 33.4212889)",90.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,29.995,28.495,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
141,bpr,356,78,-1,0,,,-1,0,-1,-1,3,,,0900_0930,650.980,0.000,650.980,0.069,79.987,1.000,0.181,0.181,1800.000,0.000,1009.411,1.551,2.000,4.000,325.490,0.955,1.142,0.001,0.000,80.000,68.000,0.400,4.000,79.957,68.000,59.482,0.744,59.482,0.744,0.000,0.000,"LINESTRING (-111.9366081 33.4147406, -111.9369448 33.4147411, -111.9371250 33.4147545, -111.9373329 33.4147792, -111.9375555 33.4148144, -111.9377195 33.4148596, -111.9379334 33.4149198, -111.9381424 33.4149982)",650.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,650.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,79.986,75.986,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,period-based
142,bpr,78,350,-1,0,,,-1,0,-1,-1,3,,,0900_0930,306.813,0.000,306.813,0.082,79.999,1.000,0.085,0.085,1800.000,0.000,1.775,0.006,2.000,4.000,153.406,0.955,1.142,0.000,0.000,80.000,68.000,0.400,4.000,79.998,68.000,33.530,0.419,33.530,0.419,0.000,0.000,"LINESTRING (-111.9381424 33.4149982, -111.9383541 33.4150954, -111.9385452 33.4151936, -111.9388391 33.4153857, -111.9391299 33.4156399, -111.9392616 33.4157769, -111.9393788 33.4159142, -111.9394362 33.4159978, -111.9394923 33.4160741)",306.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,79.999,75.999,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,period-based
143,bpr,362,18,-1,0,,,-1,0,-1,-1,3,,,0900_0930,221.176,0.000,221.176,0.079,47.998,1.000,0.123,0.123,1800.000,0.000,0.258,0.001,2.000,2.000,221.176,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,47.995,40.800,14.060,0.293,14.060,0.293,0.000,0.000,"LINESTRING (-111.9400679 33.4273849, -111.9400679 33.4272820, -111.9400776 33.4264624)",221.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,221.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,47.998,45.598,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,period-based
144,bpr,351,115,-1,0,,,-1,0,-1,-1,3,,,0900_0930,352.310,0.000,352.310,0.091,47.989,1.000,0.196,0.196,1800.000,0.000,1.020,0.003,2.000,2.000,352.310,0.955,1.142,0.001,0.000,48.000,40.800,0.400,4.000,47.965,40.800,25.566,0.533,25.566,0.533,0.000,0.000,"LINESTRING (-111.9399092 33.4219358, -111.9399104 33.4220720, -111.9399154 33.4224160, -111.9399186 33.4224683, -111.9399540 33.4229880)",352.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,352.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,47.988,45.588,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
146,bpr,364,119,-1,0,,,-1,0,-1,-1,3,,,0900_0930,317.305,0.000,317.305,0.222,55.998,1.000,0.118,0.118,1800.000,0.000,0.244,0.001,2.000,3.000,211.537,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.995,47.600,65.743,1.174,65.743,1.174,0.000,0.000,"LINESTRING (-111.9262237 33.4245026, -111.9262235 33.4245838, -111.9262174 33.4268401, -111.9262149 33.4275095)",317.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,317.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.998,53.198,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,period-based
147,bpr,120,121,-1,0,,,-1,0,-1,-1,3,,,0900_0930,90.247,0.000,90.247,0.035,56.000,1.000,0.033,0.033,1800.000,0.000,0.000,0.000,2.000,3.000,60.165,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,2.973,0.053,2.973,0.053,0.000,0.000,"LINESTRING (-111.9262855 33.4290006, -111.9262931 33.4294787)",90.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
148,bpr,121,120,-1,0,,,-1,0,-1,-1,3,,,0900_0930,85.859,0.000,85.859,0.035,56.000,1.000,0.024,0.024,1800.000,0.000,0.000,0.000,2.000,4.000,42.930,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,56.000,47.600,2.829,0.051,2.829,0.051,0.000,0.000,"LINESTRING (-111.9262931 33.4294787, -111.9262855 33.4290006)",85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,53.200,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
149,bpr,364,123,-1,0,,,-1,0,-1,-1,3,,,0900_0930,293.758,0.000,293.758,0.046,55.999,1.000,0.109,0.109,1800.000,0.000,0.718,0.002,2.000,3.000,195.839,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.996,47.600,12.577,0.225,12.577,0.225,0.000,0.000,"LINESTRING (-111.9263814 33.4245047, -111.9263820 33.4244228, -111.9263882 33.4238834)",293.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.999,53.199,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
