link_id,name,from_node_id,to_node_id,length,link_type_name,link_type,dir_flag,lanes,free_speed,capacity,geometry
10044525,96,10007187,10006963,738.0629847,transit,99,1,1,50,100,"LINESTRING (-111.8766946 33.36018522, -111.8765717 33.3604338, -111.8765686 33.3595555, -111.8765663 33.358883500000005, -111.8765464 33.357595399999994, -111.8765398 33.3568652, -111.8765369 33.3567512, -111.8765292 33.356077899999995, -111.8765217 33.3548287, -111.8765187 33.354336100000005, -111.87651809999998 33.3542335, -111.8765164 33.3539456, -111.8765155 33.3537973, -111.8766199 33.35323346)"
10044526,96,10006963,10006939,535.21432,transit,99,1,1,50,100,"LINESTRING (-111.8766199 33.35323346, -111.8765155 33.3537973, -111.8764988 33.351690600000005, -111.8764978 33.3515646, -111.876573 33.3508174, -111.87657659999998 33.3504438, -111.8764821 33.3495385, -111.8765716 33.34883789999999, -111.8766947 33.34872326)"
10044527,96,10006939,10006934,324.111504,transit,99,1,1,50,100,"LINESTRING (-111.8766947 33.34872326, -111.8765716 33.34883789999999, -111.8764749 33.347743699999995, -111.87646770000002 33.3466243, -111.8764655 33.345936, -111.87658059999998 33.34582116)"
10044528,96,10006934,10006946,400.297419,transit,99,1,1,50,100,"LINESTRING (-111.87658059999998 33.34582116, -111.8764655 33.345936, -111.8764598 33.3441507, -111.8764595 33.3440564, -111.8764587 33.3438049, -111.87645829999998 33.3436631, -111.8764538 33.3423366, -111.876572 33.3419727)"
10044529,96,10006946,10006940,494.5950084,transit,99,1,1,50,100,"LINESTRING (-111.876572 33.3419727, -111.8764538 33.3423366, -111.8764479 33.3404664, -111.876442 33.338694, -111.8764429 33.3384208, -111.8764436 33.3381945, -111.8764445 33.3378891, -111.8765623 33.33791017)"
10044530,96,10006940,10003895,361.2364843,transit,99,1,1,50,100,"LINESTRING (-111.8765623 33.33791017, -111.8764445 33.3378891, -111.8764456 33.3375425, -111.8764344 33.336932, -111.8765368 33.3362404, -111.8765415 33.3359435, -111.87654209999998 33.3358494, -111.876541 33.3357553, -111.8764357 33.335145399999995, -111.8765331 33.334475899999994, -111.87665990000002 33.33417408)"
10044531,96,10003895,10003892,461.204649,transit,99,1,1,50,100,"LINESTRING (-111.87665990000002 33.33417408, -111.8765331 33.334475899999994, -111.8764402 33.3338842, -111.8764367 33.3334866, -111.87644170000002 33.3330012, -111.8764426 33.3328778, -111.8764354 33.332577, -111.876431 33.331105699999995, -111.8764328 33.3306594, -111.8764341 33.3303512, -111.8765419 33.33049391)"
10044532,96,10003892,10003890,371.1200562,transit,99,1,1,50,100,"LINESTRING (-111.8765419 33.33049391, -111.8764341 33.3303512, -111.8764275 33.3299175, -111.876423 33.3273275, -111.8764215 33.3269044, -111.8765671 33.32681042)"
10044533,96,10003890,10003889,343.321211,transit,99,1,1,50,100,"LINESTRING (-111.8765671 33.32681042, -111.8764215 33.3269044, -111.87641709999998 33.3254468, -111.87641440000002 33.3246173, -111.8764131 33.324215, -111.8764118 33.3238172, -111.8765239 33.32399086)"
10044534,96,10003889,10003898,422.42894,transit,99,1,1,50,100,"LINESTRING (-111.8765239 33.32399086, -111.8764118 33.3238172, -111.87640559999998 33.321771000000005, -111.8764075 33.3214729, -111.8764045 33.3213658, -111.8764036 33.321034000000004, -111.8764034 33.3205752, -111.8764004 33.319877000000005, -111.876505 33.320097)"
10044535,96,10003898,10003896,421.1705007,transit,99,1,1,50,100,"LINESTRING (-111.876505 33.320097, -111.8764004 33.319877000000005, -111.8763994 33.319811699999995, -111.8763988 33.31976880000001, -111.8763994 33.3194898, -111.8763981 33.3190102, -111.87639740000002 33.3187866, -111.876397 33.3186762, -111.8763963 33.318371, -111.8771145 33.3183338, -111.8770372 33.3174005, -111.8770372 33.3166618, -111.8764979 33.31673136)"
10044536,96,10003896,10003888,862.9096568,transit,99,1,1,50,100,"LINESTRING (-111.8764979 33.31673136, -111.8770372 33.3166618, -111.8770372 33.3174005, -111.8771145 33.3183338, -111.8763963 33.318371, -111.876396 33.3182817, -111.8763949 33.3179803, -111.8763939 33.317706300000005, -111.8763927 33.3173859, -111.8763882 33.3161361, -111.8763861 33.3155525, -111.87638390000002 33.3153038, -111.8763817 33.3150579, -111.87638390000002 33.314924100000006, -111.8763795 33.3136936, -111.876378 33.3132837, -111.8763767 33.3128923, -111.8765339 33.31280802)"
10044537,96,10003888,10003893,285.7871051,transit,99,1,1,50,100,"LINESTRING (-111.8765339 33.31280802, -111.8763767 33.3128923, -111.8763758 33.3126229, -111.8763712 33.3113147, -111.8763708 33.3111915, -111.87636940000002 33.3107847, -111.8763691 33.310683399999995, -111.8763643 33.3103225, -111.8765044 33.31042753)"
10044538,96,10003893,10003897,336.3630194,transit,99,1,1,50,100,"LINESTRING (-111.8765044 33.31042753, -111.8763643 33.3103225, -111.8763641 33.3092273, -111.8763521 33.3084366, -111.8763469 33.3076952, -111.8763689 33.3075978, -111.87642350000002 33.3073031, -111.8765272 33.307385499999995)"
10044539,96,10003897,10003887,227.0372665,transit,99,1,1,50,100,"LINESTRING (-111.8765272 33.307385499999995, -111.87642350000002 33.3073031, -111.8764213 33.306761, -111.8764205 33.3065778, -111.8763363 33.3059702, -111.8764175 33.3050904, -111.8765591 33.30519767)"
10044540,96,10003887,10003886,663.594809,transit,99,1,1,50,100,"LINESTRING (-111.8765591 33.30519767, -111.8764175 33.3050904, -111.8764174 33.304982300000006, -111.8764172 33.3047006, -111.8764252 33.303757, -111.8763629 33.3023357, -111.8763618 33.3019308, -111.8763581 33.3011786, -111.8763531 33.300735100000004, -111.87635120000002 33.3004376, -111.8761902 33.3003831, -111.8762041 33.3015511, -111.8764438 33.30161843)"
10044541,96,10003886,10006369,660.6715175,transit,99,1,1,50,100,"LINESTRING (-111.8764438 33.30161843, -111.8762041 33.3015511, -111.8762106 33.3019373, -111.8762662 33.3019349, -111.8763618 33.3019308, -111.8763581 33.3011786, -111.8763531 33.300735100000004, -111.87635120000002 33.3004376, -111.8763386 33.299395600000004, -111.876256 33.2986643, -111.876346 33.297713800000004, -111.8763475 33.297605, -111.8762737 33.297259600000004, -111.876186 33.2981178, -111.8764658 33.29813839)"
10044542,96,10006369,10006926,406.625333,transit,99,1,1,50,100,"LINESTRING (-111.8764658 33.29813839, -111.876186 33.2981178, -111.876256 33.2986643, -111.876346 33.297713800000004, -111.8763475 33.297605, -111.8762737 33.297259600000004, -111.8763594 33.29558, -111.8763599 33.2954533, -111.8764931 33.29549173)"
10044543,96,10006926,10007387,451.1737698,transit,99,1,1,50,100,"LINESTRING (-111.8764931 33.29549173, -111.8763599 33.2954533, -111.8763615 33.295062300000005, -111.88074679999998 33.2950328, -111.8807832 33.29474721)"
10044544,96,10007387,10007388,448.7905292,transit,99,1,1,50,100,"LINESTRING (-111.8807832 33.29474721, -111.88074679999998 33.2950328, -111.8793785 33.291363399999994, -111.8794116 33.29171526)"
10044545,96,10007388,10006944,564.0485412,transit,99,1,1,50,100,"LINESTRING (-111.8794116 33.29171526, -111.8793785 33.291363399999994, -111.8781506 33.2913591, -111.8777477 33.29136389999999, -111.8775478 33.2913663, -111.8769316 33.291373699999994, -111.8762283 33.2913875, -111.8761767 33.2925303, -111.87618 33.2929137, -111.8763487 33.2929193, -111.8763442 33.2921543, -111.8763431 33.2919827, -111.8760246 33.29191663)"
10044546,96,10006944,10006928,417.4500892,transit,99,1,1,50,100,"LINESTRING (-111.8760246 33.29191663, -111.8763431 33.2919827, -111.8762283 33.2913875, -111.8761767 33.2925303, -111.87618 33.2929137, -111.8761876 33.2938038, -111.8761909 33.2941884, -111.8761978 33.294612, -111.8760347 33.29456113)"
10044547,96,10006928,10006370,762.5615062,transit,99,1,1,50,100,"LINESTRING (-111.8760347 33.29456113, -111.8761978 33.294612, -111.8761975 33.2946788, -111.8762024 33.295043, -111.8761962 33.296864, -111.8762737 33.297259600000004, -111.876186 33.2981178, -111.876256 33.2986643, -111.8761902 33.3003831, -111.87635120000002 33.3004376, -111.8763386 33.299395600000004, -111.8760167 33.2993283)"
10044548,96,10006370,10001817,1019.311334,transit,99,1,1,50,100,"LINESTRING (-111.8760167 33.2993283, -111.8763386 33.299395600000004, -111.876256 33.2986643, -111.8761902 33.3003831, -111.8762041 33.3015511, -111.8762106 33.3019373, -111.8762631 33.3037216, -111.8762618 33.3043462, -111.8762611 33.3047027, -111.8764172 33.3047006, -111.8764252 33.303757, -111.8763629 33.3023357, -111.8760892 33.30230931)"
10044549,96,10001817,10001819,544.6502266,transit,99,1,1,50,100,"LINESTRING (-111.8760892 33.30230931, -111.8763629 33.3023357, -111.8763618 33.3019308, -111.8762662 33.3019349, -111.8762106 33.3019373, -111.8762631 33.3037216, -111.8762618 33.3043462, -111.8762611 33.3047027, -111.8762597 33.30492460000001, -111.8762577 33.3052462, -111.8762551 33.3053714, -111.8762562 33.3054833, -111.8763363 33.3059702, -111.8762526 33.306474699999995, -111.8761196 33.30662696)"
10044550,96,10001819,10001827,480.190372,transit,99,1,1,50,100,"LINESTRING (-111.8761196 33.30662696, -111.8762526 33.306474699999995, -111.8762523 33.306844, -111.8762522 33.3069331, -111.8762521 33.3070289, -111.8762519 33.3073044, -111.8763469 33.3076952, -111.8763521 33.3084366, -111.8763641 33.3092273, -111.8763643 33.3103225, -111.8763691 33.310683399999995, -111.87636940000002 33.3107847, -111.8762134 33.31091491)"
10044551,96,10001827,10001821,323.4973069,transit,99,1,1,50,100,"LINESTRING (-111.8762134 33.31091491, -111.87636940000002 33.3107847, -111.8763708 33.3111915, -111.8763712 33.3113147, -111.8763758 33.3126229, -111.8763767 33.3128923, -111.876378 33.3132837, -111.8763795 33.3136936, -111.8761955 33.31379583)"
10044552,96,10001821,10001826,271.6827412,transit,99,1,1,50,100,"LINESTRING (-111.8761955 33.31379583, -111.8763795 33.3136936, -111.87638390000002 33.314924100000006, -111.8763817 33.3150579, -111.87638390000002 33.3153038, -111.8763861 33.3155525, -111.8763882 33.3161361, -111.8762399 33.31670528)"
10044553,96,10001826,10001829,565.8522478,transit,99,1,1,50,100,"LINESTRING (-111.8762399 33.31670528, -111.8763882 33.3161361, -111.8763927 33.3173859, -111.8763939 33.317706300000005, -111.8763949 33.3179803, -111.876396 33.3182817, -111.8763963 33.318371, -111.876397 33.3186762, -111.87639740000002 33.3187866, -111.8763981 33.3190102, -111.8763994 33.3194898, -111.8763988 33.31976880000001, -111.8763994 33.319811699999995, -111.8764004 33.319877000000005, -111.8764034 33.3205752, -111.8764036 33.321034000000004, -111.8764045 33.3213658, -111.876213 33.32123086)"
10044554,96,10001829,10001823,361.6047885,transit,99,1,1,50,100,"LINESTRING (-111.876213 33.32123086, -111.8764045 33.3213658, -111.8764075 33.3214729, -111.87640559999998 33.321771000000005, -111.8764118 33.3238172, -111.8764131 33.324215, -111.87641440000002 33.3246173, -111.8762197 33.32478641)"
10044555,96,10001823,10001828,254.3561992,transit,99,1,1,50,100,"LINESTRING (-111.8762197 33.32478641, -111.87641440000002 33.3246173, -111.87641709999998 33.3254468, -111.8764215 33.3269044, -111.876274 33.32684283)"
10044556,96,10001828,10001822,405.3853756,transit,99,1,1,50,100,"LINESTRING (-111.876274 33.32684283, -111.8764215 33.3269044, -111.876423 33.3273275, -111.8764275 33.3299175, -111.8764341 33.3303512, -111.8764328 33.3306594, -111.87629309999998 33.33058536)"
10044557,96,10001822,10006931,814.1078994,transit,99,1,1,50,100,"LINESTRING (-111.87629309999998 33.33058536, -111.8764328 33.3306594, -111.876431 33.331105699999995, -111.8764354 33.332577, -111.8764426 33.3328778, -111.87644170000002 33.3330012, -111.8764367 33.3334866, -111.8764402 33.3338842, -111.8763423 33.3343513, -111.8763399 33.3345082, -111.8764357 33.335145399999995, -111.8763634 33.336546500000004, -111.8764344 33.336932, -111.8765368 33.3362404, -111.8765415 33.3359435, -111.87654209999998 33.3358494, -111.876541 33.3357553, -111.8761886 33.33572013)"
10044558,96,10006931,10006947,848.942042,transit,99,1,1,50,100,"LINESTRING (-111.8761886 33.33572013, -111.876541 33.3357553, -111.8764357 33.335145399999995, -111.8763634 33.336546500000004, -111.8764344 33.336932, -111.8764456 33.3375425, -111.8764445 33.3378891, -111.8764436 33.3381945, -111.8764429 33.3384208, -111.876442 33.338694, -111.8764479 33.3404664, -111.8764538 33.3423366, -111.8763132 33.34224333)"
10044559,96,10006947,10006930,400.2941107,transit,99,1,1,50,100,"LINESTRING (-111.8763132 33.34224333, -111.8764538 33.3423366, -111.87645829999998 33.3436631, -111.8764587 33.3438049, -111.8764595 33.3440564, -111.8764598 33.3441507, -111.8764655 33.345936, -111.8763218 33.34626168)"
10044560,96,10006930,10006936,488.8246999,transit,99,1,1,50,100,"LINESTRING (-111.8763218 33.34626168, -111.8764655 33.345936, -111.87646770000002 33.3466243, -111.8764749 33.347743699999995, -111.8763887 33.3486317, -111.8763888 33.3490726, -111.8764821 33.3495385, -111.8764014 33.3504757, -111.876256 33.350266999999995)"
10044561,96,10006936,10006964,418.9328799,transit,99,1,1,50,100,"LINESTRING (-111.876256 33.350266999999995, -111.8764014 33.3504757, -111.8764978 33.3515646, -111.8764988 33.351690600000005, -111.8765155 33.3537973, -111.8765164 33.3539456, -111.87651809999998 33.3542335, -111.8763647 33.35416226)"
10044562,96,10006964,10007188,373.8964508,transit,99,1,1,50,100,"LINESTRING (-111.8763647 33.35416226, -111.87651809999998 33.3542335, -111.8765187 33.354336100000005, -111.8765217 33.3548287, -111.8765292 33.356077899999995, -111.8765369 33.3567512, -111.8765398 33.3568652, -111.8765464 33.357595399999994, -111.8763876 33.35795552)"
10044563,96,10007188,10007355,315.7034151,transit,99,1,1,50,100,"LINESTRING (-111.8763876 33.35795552, -111.8765464 33.357595399999994, -111.8765663 33.358883500000005, -111.8765686 33.3595555, -111.8765717 33.3604338, -111.87641940000002 33.36069603)"
10044564,96,10007355,10002535,1101.26686,transit,99,1,1,50,100,"LINESTRING (-111.87641940000002 33.36069603, -111.8765717 33.3604338, -111.8765778 33.3611855, -111.876581 33.3615531, -111.8765842 33.3619095, -111.8765935 33.362914399999994, -111.8765961 33.363187, -111.8766021 33.3639068, -111.8766085 33.364070299999995, -111.8771932 33.366942800000004, -111.8775894 33.3673782, -111.8767939 33.3654032, -111.8767283 33.364896, -111.8767235 33.3647386, -111.8763918 33.3646201)"
10044565,96,10002535,10004321,1094.398899,transit,99,1,1,50,100,"LINESTRING (-111.8763918 33.3646201, -111.8767235 33.3647386, -111.8766085 33.364070299999995, -111.8771932 33.366942800000004, -111.8775894 33.3673782, -111.878788 33.3691646, -111.87954750000002 33.3700577, -111.8788592 33.3689637, -111.8780545 33.367854, -111.8776755 33.36778247)"
10044566,96,10004321,10007244,467.7649928,transit,99,1,1,50,100,"LINESTRING (-111.8776755 33.36778247, -111.8780545 33.367854, -111.8775894 33.3673782, -111.878788 33.3691646, -111.87954750000002 33.3700577, -111.87971670000002 33.370506400000004, -111.8797643 33.37077981)"
10044567,96,10007244,10002537,746.8423039,transit,99,1,1,50,100,"LINESTRING (-111.8797643 33.37077981, -111.87971670000002 33.370506400000004, -111.8800621 33.371333, -111.8802042 33.3719131, -111.8801386 33.3734947, -111.8800539 33.3737819, -111.8796068 33.3747716, -111.8792029 33.3753468, -111.8786351 33.3760032, -111.8784373 33.3764658, -111.8779797 33.3763139, -111.8781182 33.37664564)"
10044568,96,10002537,10002532,504.5851943,transit,99,1,1,50,100,"LINESTRING (-111.8781182 33.37664564, -111.8779797 33.3763139, -111.8784373 33.3764658, -111.8778256 33.3776903, -111.8777343 33.3785543, -111.87732520000002 33.37982589999999, -111.8775041 33.3798737, -111.8776226 33.3795085, -111.8776999 33.379197600000005, -111.87743020000002 33.37894241)"
10046711,104,10001706,10001698,346.1270138,transit,99,1,1,50,100,"LINESTRING (-111.8569988 33.39368011, -111.8572078 33.3940054, -111.857191 33.3946978, -111.8571823 33.395287100000004, -111.8571707 33.3960018, -111.857159 33.3962249, -111.85715259999998 33.3963777, -111.8571369 33.3967164, -111.8571207 33.397116600000004, -111.856955 33.39704397)"
10046712,104,10001698,10001694,361.1269067,transit,99,1,1,50,100,"LINESTRING (-111.856955 33.39704397, -111.8571207 33.397116600000004, -111.8571163 33.3972258, -111.85711 33.3973809, -111.8571068 33.3974584, -111.8570695 33.3981834, -111.8570645 33.3982693, -111.8570278 33.3994343, -111.857019 33.3997126, -111.8569986 33.4003621, -111.8568049 33.40066817)"
10046713,104,10001694,10001691,354.9217963,transit,99,1,1,50,100,"LINESTRING (-111.8568049 33.40066817, -111.8569986 33.4003621, -111.856974 33.4010404, -111.8569655 33.401274900000004, -111.85693899999998 33.4020102, -111.8569137 33.402712699999995, -111.8569105 33.4028485, -111.8568707 33.4035514, -111.85672549999998 33.40323217)"
10046714,104,10001691,10001695,454.8576743,transit,99,1,1,50,100,"LINESTRING (-111.85672549999998 33.40323217, -111.8568707 33.4035514, -111.8567445 33.4066218, -111.8567325 33.4069394, -111.8567259 33.4071167, -111.8567092 33.407638899999995, -111.8564972 33.40804988)"
10046715,104,10001695,10001702,1015.061884,transit,99,1,1,50,100,"LINESTRING (-111.8564972 33.40804988, -111.8567092 33.407638899999995, -111.856689 33.408606199999994, -111.8566816 33.4089243, -111.856664 33.4096847, -111.8566453 33.4134631, -111.8565451 33.4142808, -111.85662340000002 33.4148293, -111.85652749999998 33.4149333, -111.8566189 33.4150339, -111.8565111 33.415918100000006, -111.8566088 33.4161562, -111.85669740000002 33.4156063, -111.8564116 33.41538622)"
10046716,104,10001702,10001692,463.8578799,transit,99,1,1,50,100,"LINESTRING (-111.8564116 33.41538622, -111.85669740000002 33.4156063, -111.8566189 33.4150339, -111.8565111 33.415918100000006, -111.8566088 33.4161562, -111.8565345 33.4176669, -111.8565189 33.418004100000005, -111.8565197 33.4180744, -111.8565084 33.4186049, -111.8563347 33.41882161)"
10046717,104,10001692,10001709,469.5257506,transit,99,1,1,50,100,"LINESTRING (-111.8563347 33.41882161, -111.8565084 33.4186049, -111.8564655 33.4203386, -111.8564502 33.4211423, -111.8564443 33.421389000000005, -111.8564299 33.422142699999995, -111.8564285 33.4228262, -111.856248 33.42253317)"
10046718,104,10001709,10001693,453.1166406,transit,99,1,1,50,100,"LINESTRING (-111.856248 33.42253317, -111.8564285 33.4228262, -111.8564279 33.4231772, -111.8564268 33.4238287, -111.8564224 33.424005300000005, -111.8564126 33.4243673, -111.8563912 33.425159, -111.856344 33.4268997, -111.85615690000002 33.42710018)"
